"Raman Shift [cm -1]","normalized1","normalized2","normalized3","normalized4","normalized5","normalized6","normalized7","normalized8","normalized9"
"1178","-0.01560973886030388","0.6396364296730628","-0.13340228028856152","-0.3977114411177248","-0.332085271648151","-0.3151713095738831","-0.10850178769206523","-0.6665540362042386","-0.2781089483652419"
"1179","-0.20606199123055954","0.732372178867807","-0.21581869701412304","-0.46484514039465336","-0.2948306411951973","-0.3134028330129405","-0.0806887082536699","-0.5718135709066656","-0.20147509458235102"
"1180","-0.19835200586070312","0.7965593183511183","-0.22795632045086833","-0.4324035062791317","-0.24861443517888818","-0.29695091797858447","0.0004257404583815825","-0.3683611844919145","-0.1564612455495165"
"1181","-0.15428103537826965","0.8526799827147853","-0.2363174649079394","-0.36547413240370435","-0.19373560143998017","-0.26012611312303563","0.1114238362347667","-0.2597355363419826","-0.074750710132676"
"1182","-0.09325164033268303","0.8246046515566349","-0.010632686691745444","-0.2803413435959948","-0.13604689759730795","-0.1978220562070531","0.2148129998876917","-0.22132951882205135","0.008948559392604945"
"1183","-0.03151850196444929","0.7921643773357826","0.2959399641770062","-0.16730330989843714","-0.07921924087722523","-0.10934047369939683","0.30019879187518267","-0.11694408728493183","0.12813575270357944"
"1184","0.04791676793131741","0.7061279000438349","0.48754913145922274","-0.01253844749739601","-0.025138408006458595","0.004524215486431793","0.39807665283474936","0.03377588844997119","0.25029959937492274"
"1185","0.13555312042840933","0.5660016376098749","0.5471375275753582","0.16135520026822978","0.025103214907424634","0.12347941336858427","0.4774656419033899","0.11346664445453748","0.3620400069025159"
"1186","0.22978782472982978","0.35710255539390207","0.6119732390054483","0.3437975757731175","0.06902478251189541","0.24353540797654036","0.5725012455547187","0.2151891410504287","0.41316236560875075"
"1187","0.32924708516559725","0.17739951950563101","0.6639836739636965","0.5126294208274437","0.1098975903355327","0.335163607729383","0.6648213558786977","0.3393485995431807","0.479946342042529"
"1188","0.422712821711342","0.06477215419666088","0.6550434013276943","0.6771868926521564","0.13919109984450945","0.3858380023079608","0.7487635893929533","0.41982038245954556","0.5285077254192778"
"1189","0.5156221054166219","0.01996073654018323","0.5525610547695657","0.8346662710317662","0.16573038870095338","0.4142856193404208","0.8164006419342762","0.49883137011783835","0.581472086564987"
"1190","0.5995613289068757","-0.038963433284465984","0.6157928283896787","0.974194960532148","0.19387765077623695","0.4283882038347493","0.8265998737344321","0.48970051344401255","0.5896333147371734"
"1191","0.6761328685317173","0.019529641120717506","0.7213288967722116","0.9276914224036034","0.22878847130556454","0.43243572398217633","0.8134158741890161","0.45824899349070913","0.5776489115776192"
"1192","0.7456799466465223","0.08821701827087061","0.7131683489797985","0.9732510795515085","0.2677836019560726","0.4300884137740317","0.7894269433172716","0.3996163453849355","0.5880793788320731"
"1193","0.8010481036565252","0.1972049636542221","0.7006585429141737","1.0156072596158439","0.3084813110238519","0.43538530906805134","0.8065643519932382","0.37587701348757746","0.6303152355995595"
"1194","0.8428667298975216","0.35290952750141635","0.6843575961830465","1.0403282772878737","0.3509792335171467","0.4401151338062623","0.8024618369492387","0.31989372348578327","0.666792804723332"
"1195","0.8766301213731573","0.4928970746586834","0.6679202843948011","1.0542150370702004","0.3964659213019212","0.43459724399453886","0.7858958654710227","0.29657628467878694","0.74084142137274"
"1196","0.8943253010325818","0.6772567933513397","0.6482496454421292","1.0481013366807082","0.44236126821157506","0.4264101328451049","0.7730443361546224","0.28587476312860804","0.813853977189445"
"1197","0.9147248968042527","0.7902520645543607","0.6647897232770291","1.057114450353973","0.487176085148222","0.44148761979854834","0.7833207452788412","0.3514838090296313","0.883303952606517"
"1198","0.900111378116146","1.028437576501336","0.6268740525197486","0.9966893102651224","0.550247925364533","0.41935117407993777","0.7462293821235217","0.37998890683737424","1.029040604510437"
"1199","0.8898044485395236","1.1286298036425686","0.5961309452861492","0.9546324418815707","0.5933928341494746","0.42103596931902415","0.7338835583585336","0.33847970589816156","1.1090477569669657"
"1200","0.8702966421107723","1.235931248418247","0.558904325178839","0.9069562604705615","0.6195844744530401","0.4253396764881772","0.7203174913486702","0.26908181296612493","1.1641834605755799"
"1201","0.8438198970149404","1.2700172208583593","0.513518636189596","0.8462253376737079","0.6305072268193745","0.44291940835871835","0.7037514994077696","0.3135637259093632","1.1527652335611756"
"1202","0.814037005180185","1.3119526115890177","0.4479422750300986","0.7561065435758506","0.626952889477048","0.4561645890638152","0.6839428091831528","0.33542293832176645","1.0863802622797445"
"1203","0.7492972548021182","1.2705547134908923","0.3772521069998219","0.646862335251249","0.6096140784979595","0.4620416163154569","0.6618619957830111","0.2994200445497327","1.003470234892018"
"1204","0.6762143501840548","1.1712410895197762","0.30088939782289","0.5295108626963921","0.5776957778693056","0.45168608835432933","0.6344351345026794","0.23795938994808238","0.889042415761722"
"1205","0.5946736222050794","1.0212914814735725","0.22286425447860336","0.39893252864867357","0.5282211146887387","0.40618131042128564","0.4751097546979915","0.14972470612254418","0.7661616770415803"
"1206","0.507822750044649","0.8905426009247958","0.14211028917445995","0.2554438624828841","0.4627752592258451","0.3422717067488934","0.33142906047784365","0.06387991738672587","0.6041838812307367"
"1207","0.4172640882683149","0.7054560099115255","0.05583510454218345","0.07686118190276711","0.38234832509823846","0.2610285250474966","0.20278626807439104","-0.028182189748893135","0.40909465185571803"
"1208","0.32231062222905643","0.5437651556911525","-0.03758610549893952","-0.04949655170177823","0.2900130943623756","0.16667163418413927","0.08230561971166882","-0.2058517377141063","0.1966548696576112"
"1209","0.22691130649998875","0.4157110522541217","-0.13444783173213684","-0.16785006627188515","0.18884234263839364","0.04394605016443555","-0.028071636283265457","-0.3519671694905123","-0.029676036064842124"
"1210","0.13678935481607155","0.3047598354013918","-0.22317600327170775","-0.2973846470434951","0.09747931431401596","-0.07995504926983493","-0.12959940655021532","-0.5262735675278543","-0.2536978507003198"
"1211","0.07483824036087793","0.1901824978370701","-0.3016895924246069","-0.4152348100013804","0.010666072470394031","-0.18758757741018822","-0.22118578948487316","-0.7419349883762228","-0.44679907738508695"
"1212","-0.0021540677127863343","0.06371207079698347","-0.37856820797127727","-0.5068720953747554","-0.06931802584081545","-0.25663291132621135","-0.30404424869896973","-0.9042702861750508","-0.6094743294449498"
"1213","-0.07329729533625387","-0.05194839635720853","-0.4490402848374663","-0.5545258697624521","-0.1342431294909417","-0.3149405713366983","-0.377204219465194","-1.017228576932389","-0.764734268050695"
"1214","-0.16509108846179021","-0.12262090793773016","-0.5086896142329409","-0.5727741236598034","-0.1910531682431895","-0.3572645063931577","-0.4419600572498415","-1.087290555043367","-0.8725995438969267"
"1215","-0.255729427748104","-0.21110928217005603","-0.5573642429844691","-0.5996457720274423","-0.239452302521094","-0.38143732958461624","-0.4988376636795123","-1.0786089392522427","-0.9206592365505799"
"1216","-0.34389613901301225","-0.21352213560116456","-0.6062327982752659","-0.6062785338712352","-0.27607027331531003","-0.378131446668178","-0.5459362420594799","-1.060447548660452","-0.9987033098960467"
"1217","-0.4333116587358076","-0.1611997230936055","-0.659102994625023","-0.6040082292549741","-0.30130547708624006","-0.3635581393747102","-0.5813954415563063","-1.0891085261866431","-1.0325390125523966"
"1218","-0.5144180894860497","-0.1501368423891056","-0.7097310927452573","-0.5472497809789142","-0.32120929065843473","-0.3550482069570182","-0.6092194352742192","-1.1104159716641804","-1.0279330171415555"
"1219","-0.5896194828553238","-0.14627888902975653","-0.7593357991720745","-0.55052794788788","-0.33558507103732355","-0.36323870437017536","-0.6307834730110552","-1.083560715162307","-1.0379356946971336"
"1220","-0.6603469098435778","-0.09792698558040812","-0.8044654487779239","-0.5660880798172451","-0.34552545529854034","-0.36800343139315633","-0.6603243111893071","-1.071933319174272","-1.0386035231745743"
"1221","-0.7223080220870142","-0.047526178207529676","-0.8323783964069531","-0.5905908932399487","-0.357875235542329","-0.37379881332527776","-0.7368310389720224","-1.042521874218784","-1.0214247111102217"
"1222","-0.7759609107507982","-0.06935523876543113","-0.8468315995584581","-0.6289366194677313","-0.36410708360718447","-0.3703177142028339","-0.8185241075690071","-0.9988704513179538","-0.9698146420433532"
"1223","-0.8069400095134758","-0.0739590140189688","-0.8442718677697054","-0.6810525304517303","-0.3698757011379243","-0.36392906893615856","-0.8927039144849741","-0.9906990966462131","-0.9428096656653808"
"1224","-0.8356781474366398","-0.12562196847654283","-0.8380507325764357","-0.7445500599273925","-0.3712158193254042","-0.3483606593146499","-0.9598963686526615","-0.9541106571076531","-0.856386863911003"
"1225","-0.8584553211631942","-0.19979026549660764","-0.831925155770503","-0.8365424498363194","-0.3753689488721833","-0.33210383788873676","-1.0127001623010028","-0.9148258253616343","-0.7708456842058571"
"1226","-0.874756643314375","-0.295230123448372","-0.8434601605459459","-0.8650059566320853","-0.37717972979209335","-0.31133532821001086","-1.0393863747584926","-0.8121878691304015","-0.6481838125824573"
"1227","-0.8821212643109834","-0.46302365035633475","-0.8576296885226611","-0.903877214585266","-0.3738730063218967","-0.2948496927614465","-1.0498237090031557","-0.71900482490007","-0.5356304085651289"
"1228","-0.8790613166321544","-0.5679392939703171","-0.8739772165479367","-0.9230507194488092","-0.36277280181481075","-0.27574500524198864","-1.0264996125753054","-0.6117835202474614","-0.40407974452342776"
"1229","-0.8784547179999077","-0.7089331375413837","-0.8969196556584587","-0.9160425317360938","-0.3407072686059594","-0.25887422074035926","-0.9862393274798527","-0.48404298459186557","-0.32816465786781285"
"1230","-0.8709725164445046","-0.7552155452890844","-0.8988920143379331","-0.8742722688508743","-0.2911159378161601","-0.22583709848808603","-0.9298114365619368","-0.4023129444075103","-0.3051945894258125"
"1231","-0.8539821621561822","-0.7711943732680299","-0.8787270640770636","-0.7894033218827955","-0.23710834449294432","-0.17327684571136884","-0.858105858220058","-0.33550549692067094","-0.3024941975685628"
"1232","-0.8318909126627217","-0.786359090051332","-0.8373897044131103","-0.6704069365779826","-0.17848790220252697","-0.061825699928065574","-0.7740752057628584","-0.2628615764755274","-0.3716311046346419"
"1233","-0.7993189775038736","-0.7923194999760562","-0.7656410857308192","-0.5033884911401073","-0.11505802799381074","0.012236545033674422","-0.681238322866511","-0.11076277909008223","-0.40062955456854"
"1234","-0.7520312507285892","-0.7528000520893758","-0.6853612594871796","-0.3586036614539752","-0.06010994234124162","0.07558984054932548","-0.5835589486021494","-0.06816592412385751","-0.4241426782699476"
"1235","-0.6994716010544758","-0.7335658567013705","-0.6030485053927389","-0.2432685335948995","-0.010769343903619763","0.1203258745675587","-0.48103721384800363","-0.0264155758879451","-0.4101541439110787"
"1236","-0.6206353023055102","-0.7032768252094901","-0.5264194623793974","-0.16040630607911885","0.03236694051492789","0.1533698675508465","-0.467222504547324","-0.034320422500383384","-0.3991932229103296"
"1237","-0.5014429671175331","-0.7083263837256174","-0.4593834008264105","-0.1084816309249918","0.06552848112860982","0.16972889734812963","-0.4915182740130799","-0.0040852286583138156","-0.4242106157972214"
"1238","-0.37995556627114224","-0.6503755586588801","-0.43691772711183474","-0.08176627251553979","0.08454814523214645","0.168328331316996","-0.5262602835541069","-0.10299651285643693","-0.46340458959340064"
"1239","-0.2597218472574235","-0.5464517828800586","-0.413842029350449","-0.07891990256847627","0.08882909739634383","0.15546365548210855","-0.5879906655404652","-0.27505565513612024","-0.5016183914793126"
"1240","-0.15018568066981552","-0.51093446226569","-0.41442231610331276","-0.15393857059609684","0.08382417459576555","0.13192608522466434","-0.6609764532592021","-0.4594034073631982","-0.5307246690698157"
"1241","-0.07933481875981185","-0.4870658854002677","-0.4311457526616748","-0.20207361881479696","0.06953158624908659","0.09804036993859191","-0.7326393893702322","-0.6447994419142972","-0.566759632333304"
"1242","-0.043163095286735585","-0.5213628672955866","-0.4561949155174193","-0.26237783861745984","0.0505115894254163","0.0571865917488408","-0.7763668064785639","-0.6712479355199156","-0.6373470180200781"
"1243","-0.024271541056774714","-0.5138824117206883","-0.48982400521147307","-0.33219453257973075","0.02755578890489197","0.010109312333737193","-0.7385287863393103","-0.6632011181590562","-0.6894921346566654"
"1244","-0.026208904926500968","-0.5569177372868981","-0.5313734542874786","-0.4206899743077978","0.0052244373404709415","-0.06486047458085001","-0.7293784977369461","-0.6446582236456039","-0.709466079108813"
"1245","-0.04554136333981078","-0.6488649132987947","-0.5621621469830481","-0.5506329482821207","-0.011029639625185722","-0.1410661704948236","-0.735973679851197","-0.5693418939180512","-0.7357661923987852"
"1246","-0.1272552275694751","-0.8050239640844453","-0.6262544174486752","-0.6722698951759571","-0.016348668259657355","-0.21218898255683083","-0.8467676541822979","-0.46084631172883406","-0.720614917076631"
