"Raman Shift [cm -1]","noFluo2","noFluo3","noFluo5","noFluo6","noFluo8","noFluo9","noFluo10","noFluo11","noFluo12","noFluo13","noFluo14","noFluo15","noFluo17","noFluo18","noFluo19"
"1365","-5.5524165706499105","-5.832905973310433","-32.02890789775429","-6.703481759492134","-14.642504167917789","-8.033689872451705","-6.632569178493492","-11.910032121980294","-1.7257440067745107","-8.113197182923354","-10.370656841805003","-3.0823294742102245","-2.975829318573284","-6.024227557091267","-31.809480738643213"
"1366","-5.607611844298121","-5.26429659425769","-30.88634256847921","-6.402264960938795","-14.882299905231603","-7.249947212764891","-6.955237424701832","-12.150219119190998","-1.664046871749284","-7.962238257836109","-10.093990725970073","-3.0495700736033466","-3.141548833794698","-5.7743788560833185","-29.8828459197817"
"1367","-5.638404177842957","-4.647619924477534","-29.90017779167568","-6.17842393015231","-15.07694308862364","-6.525258007071222","-7.436148956169788","-12.54260802628943","-1.649603272911658","-7.8789668755057045","-9.848006561353433","-3.1609984583990096","-3.31365010680598","-5.445880717621897","-28.18635431658767"
"1368","-5.6486104820236065","-4.02385396767003","-29.151381494920454","-6.064876925083329","-15.22115049730925","-5.88410002873068","-8.050184433757673","-13.087777236521909","-1.6879467275574556","-7.882311276136801","-9.65059487123723","-3.4329903810469817","-3.4709732305403365","-5.062635164964681","-26.83977342463783"
"1369","-5.648658243136257","-3.432216286143555","-28.708954377624007","-6.070913192397116","-15.33434813038907","-5.359486225333298","-8.787070857917673","-13.7650991029751","-1.7834783563009151","-7.956647011961203","-9.517178522309072","-3.857274202797918","-3.6142983909601045","-4.784064987184973","-25.96777315891827"
"1370","-5.650290836592449","-2.9294142418466675","-28.64749319520515","-6.196792001028493","-15.41745188352695","-4.983038147817286","-9.657213452379912","-14.52490998471976","-1.9401779938668344","-8.126496463821502","-9.456987120622511","-4.404403356973754","-3.7476598766561637","-4.693538859891053","-25.71011329346682"
"1371","-5.67373467618394","-2.5600604548034016","-28.920106700297772","-6.443839260261753","-15.47634581016596","-4.786566625955193","-10.652474407749779","-15.298386573088399","-2.1672814834591208","-8.425769420557133","-9.479538170844416","-5.047491614139087","-3.866280378306032","-4.8310766591832826","-26.181287905845835"
"1372","-5.736135928597886","-2.3586186963288136","-29.54186298493561","-6.815460079851866","-15.519033812699439","-4.788877564608393","-11.792058871479359","-16.078977773533083","-2.4642719807882414","-8.835227812976493","-9.599141423904415","-5.767704869048089","-3.9836820997237945","-5.188543664500324","-27.416579483450995"
"1373","-5.867040706176219","-2.3502947097817524","-30.49405421401009","-7.316989977479276","-15.592014522049922","-5.004892715825064","-13.069430889526407","-16.875198906379776","-2.828605557621729","-9.286787162812114","-9.82057037440499","-6.554191574914863","-4.104705115288233","-5.728127853252629","-29.313171967018302"
"1374","-6.081494583339764","-2.546522200395631","-31.713423677592857","-7.942002124861145","-15.737145066122359","-5.440324074147072","-14.44968731903668","-17.691995955796102","-3.254698641075363","-9.760594843263199","-10.140161777356877","-7.398082742899138","-4.238454229785618","-6.401762122991979","-31.747002924565816"
"1375","-6.394083175842529","-2.950765733325873","-33.0736653070201","-8.68671894168271","-15.941214017025045","-6.1020758081305395","-15.850295992224497","-18.53945281395943","-3.742414969821043","-10.281859064179184","-10.55764366732743","-8.267023342565604","-4.391162746464863","-7.156295305851867","-34.60938190891001"
"1376","-6.81340750259901","-3.5507081727638776","-34.5319782634435","-9.530798568756353","-16.206532695755506","-6.980549573498809","-17.219779773977894","-19.456323646029535","-4.286294579271357","-10.843415055308418","-11.05703004425625","-9.115730755480973","-4.566822418669493","-7.936609076706795","-37.74265229344306"
"1377","-7.344383502132036","-4.309303821524452","-36.0093645215347","-10.408277862922967","-16.53552647690168","-8.046245478518523","-18.511818976946785","-20.456106317906023","-4.880773124934141","-11.434898012836618","-11.616499134148725","-9.853173518671747","-4.7695158169257","-8.688162880657194","-40.97442122385243"
"1378","-7.981627539338867","-5.186867309429083","-37.428679110227456","-11.271620705958172","-16.948829474978215","-9.282867397126605","-19.6920571582854","-21.529676210462853","-5.520591543931539","-12.065618461379449","-12.20238372706935","-10.450117217825852","-5.002656908592889","-9.375934995776928","-44.1529315988258"
"1379","-8.719085390523814","-6.162636877829772","-38.748744121519294","-12.048510274834069","-17.458291308059614","-10.673950987436086","-20.697795805273017","-22.676818584461095","-6.199613445986918","-12.720409596650875","-12.769161515127438","-10.884448158284735","-5.267076081957591","-9.973205141758356","-47.165448543509555"
"1380","-9.558930793650593","-7.232670031280206","-39.971508129989644","-12.720892519711617","-18.08290173581184","-12.206935188463293","-21.584344093395877","-23.92854162187684","-6.8946106203497886","-13.360676560505969","-13.278709198586059","-11.140272881443888","-5.554724493999669","-10.466764141694778","-49.87069419214588"
"1381","-10.46588235608417","-8.385086049099936","-41.04505488756964","-13.257756839997429","-18.812288244378152","-13.849749658912991","-22.325903910143","-25.238649370554477","-7.58123984707063","-13.93271528119387","-13.705798137859086","-11.2143432850153","-5.853671171780605","-10.842426965505556","-52.14521677022736"
"1382","-11.386107901935993","-9.572636033190552","-41.97473182517231","-13.661174731419559","-19.548781747211493","-15.553452457498503","-22.86618048265101","-26.55064222508425","-8.234108597168943","-14.415105709744596","-14.019309812276466","-11.115212178073653","-6.170680790161077","-11.113025000415028","-53.96098093268973"
"1383","-12.241375196230798","-10.755529960665514","-42.7878360421879","-13.936313312322866","-20.234666826970006","-17.25652569424691","-23.17915918893975","-27.81368793910031","-8.818655225555899","-14.77956592593006","-14.195544032466147","-10.855627483446973","-6.534237826331186","-11.281642765876498","-55.25858129051017"
"1384","-12.965341799510833","-11.94157581377796","-43.540696431281205","-14.075595709878376","-20.872402025715047","-18.89841176157142","-23.23683309376993","-28.993616792187325","-9.322818535923274","-14.993238128275706","-14.220412176898193","-10.464793106773106","-6.94772723607698","-11.346155111587574","-55.985570913151776"
"1385","-13.50911255527963","-13.133335134977125","-44.28089396739799","-14.113804441449469","-21.424119362176334","-20.41502444451972","-23.145442561806668","-30.086573761572982","-9.723169181397433","-15.08651278832582","-14.061044921178347","-9.975588259652014","-7.406284695267762","-11.31619146864361","-56.10998016917159"
"1386","-13.849631860049307","-14.334327857321036","-45.07325977458784","-14.086593491621477","-21.86006877653583","-21.760339258107404","-22.966078155804137","-31.13469388225806","-10.014650727026222","-15.0959040126365","-13.759558421444764","-9.430747169300538","-7.894013991098438","-11.203831501660993","-55.71770416586303"
"1387","-13.979542600089847","-15.50862650686643","-45.951366912621936","-14.006919229803492","-22.164842285369698","-22.910306489951406","-22.7394593801987","-32.024415288290946","-10.199545833026068","-15.026764518298696","-13.304061077484311","-8.862062942761849","-8.392549340870536","-11.02749109906102","-54.93876168648205"
"1388","-13.9070508852299","-16.56749001859664","-46.941201873744625","-13.873216255371087","-22.34423195300958","-23.851442503762943","-22.490953038231332","-32.69223186761081","-10.288009587807775","-14.897589014254498","-12.711532759606131","-8.294045537417068","-8.876415778406363","-10.813765851279877","-53.91585557674957"
"1389","-13.654695130514902","-17.4272729146588","-48.038225451414235","-13.705285320099948","-22.415929408800174","-24.57094761292709","-22.24127274848119","-33.1249560617227","-10.293632792673858","-14.71413014300138","-12.014302103155343","-7.764812581727954","-9.249817559783665","-10.599975978250798","-52.793736996087866"
"1390","-13.244895814203534","-18.04551419274138","-49.202659696006094","-13.528900091179818","-22.38584082329169","-25.00727806031268","-22.015373630506613","-33.3213536461558","-10.235627468750412","-14.493759832924637","-11.24853539722787","-7.301349278119677","-9.493395651199783","-10.419194348675829","-51.69714937900149"
"1391","-12.71549364152413","-18.44297597292486","-50.395093711079156","-13.353432271720092","-22.240971932738102","-25.16300592081928","-21.72334312571342","-33.27544421134114","-10.130917677926265","-14.163577510536413","-10.474586342949067","-6.935148982167381","-9.592656714417826","-10.348530537945337","-50.70867771046836"
"1392","-12.104495437928996","-18.657229970597363","-51.56560635787679","-13.178645803377915","-21.955543981485576","-25.095145670596445","-21.379622253042804","-33.01818618458716","-10.00565836311356","-13.726500921401392","-9.731751608854367","-6.684371656202988","-9.553951850667785","-10.387559813590103","-49.90688765640314"
"1393","-11.450545646203752","-18.717925128804715","-52.6310068342167","-12.998577059322145","-21.540251693323082","-24.8620508045339","-21.005455850143004","-32.55571064426394","-9.879245009760684","-13.220769511461796","-9.054067932164456","-6.574340487160404","-9.386136503968075","-10.58991347339528","-49.36958160233326"
"1394","-10.792076084452589","-18.661863946251113","-53.5002549634965","-12.811293298074293","-21.02521979357487","-24.49876456007499","-20.62312445706295","-31.906416969839736","-9.768609297713665","-12.682176310765858","-8.471042553395284","-6.631551547906746","-9.096369494881019","-10.882397685926938","-49.13423150366895"
"1395","-10.22747599392494","-18.503265278724633","-54.101794527229046","-12.584873339562362","-20.395548903168535","-24.021943587861163","-20.25071339800977","-31.14743660772649","-9.68492827963923","-12.126690155368003","-8.012793312799612","-6.877569448895588","-8.686827996299142","-11.225472717532153","-49.19789386157702"
"1396","-9.723737449175198","-18.251602019747835","-54.40380447192931","-12.301890656642282","-19.671647906133156","-23.446462781825907","-19.91485480996716","-30.369429204435534","-9.624609887956222","-11.560086604875247","-7.703383915892342","-7.340820574384272","-8.17571236430164","-11.57247612069278","-49.46619909499048"
"1397","-9.280366468703596","-17.910833950323273","-54.31638248318235","-11.937770862746074","-18.924008829173147","-22.80243750054287","-19.619098656822768","-29.657946855536125","-9.588894866879388","-11.020036831015647","-7.545991083034706","-8.003425932162553","-7.580324398964013","-11.884324183247713","-49.7678694150334"
"1398","-8.89827770046107","-17.482429960650002","-53.70511793166619","-11.485777218863749","-18.185997180180287","-22.123113421494914","-19.314285675862894","-29.086151011659812","-9.574904115099844","-10.535440950646205","-7.546205032355357","-8.810799220674538","-6.918018068935483","-12.13732642109442","-49.99996133712634"
"1399","-8.592414711238145","-16.960998967485132","-52.48883293514259","-10.93751691346155","-17.456980450998966","-21.443656878368564","-18.955859454690824","-28.58889750048097","-9.584421294159972","-10.164914981947913","-7.715936725948112","-9.682792722228102","-6.207511588673683","-12.309259008088299","-50.059867613382366"
"1400","-8.370424382326773","-16.35209667693205","-50.68123066679826","-10.293731400377505","-16.740181257866922","-20.791297855378694","-18.559922469524476","-28.121215751571796","-9.606557562437894","-9.956819829609321","-8.03086521269396","-10.545185225197317","-5.469905775871775","-12.407934824297563","-49.842642836500396"
"1401","-8.236318744795764","-15.661812057371062","-48.30785574089913","-9.563863548314481","-16.026495699258653","-20.158070083076275","-18.114874732155325","-27.557597683099207","-9.6281341835229","-9.887622637162421","-8.45312748315954","-11.325332265054941","-4.725810621446161","-12.444287513924486","-49.27096479245052"
"1402","-8.178331983842172","-14.915920962128167","-45.455205323084364","-8.777841215440858","-15.335173549460691","-19.52737335630137","-17.60936934514929","-26.960631516044618","-9.632596535558813","-9.931775047522558","-8.91807016024318","-11.961688829176667","-3.996560748414971","-12.4145473306612","-48.27341078900535"
"1403","-8.183795800640926","-14.132974051693658","-42.29180739039407","-7.960154543814083","-14.653122606754561","-18.866800586512948","-17.032306704371237","-26.313212400013043","-9.59058029450074","-10.026472622956724","-9.370879450692158","-12.413486651018449","-3.302267585748709","-12.293669156961307","-46.77324606156575"
